linger,VV,1
in,IN,1
the,DAT,1
air,NN,1
like,IN,1
threads,NNS,1
ready,JJ,1
to,TO,1
be,VB,1
woven,VVN,1
into,IN,1
the,DAT,1
narrative,NN,1
's,GE,1
fabric,NN,1
The,DAT,1
chapter,NN,1
concludes,VVZ,1
with,IN,1
Lorry,NP,1
's,GE,1
parting,NN,1
words,NNS,1
words,NNS,1
that,DT,1
encapsulate,VV,1
the,DAT,1
aura,NN,1
of,IN,1
mystery,NN,1
and,CO,1
gravitas,NNS,1
that,DT,1
has,VHZ,1
enveloped,VVN,1
the,DAT,1
events,NNS,1
The,DAT,1
reader,NN,1
is,VBZ,1
left,VVN,1
with,IN,1
a,DAT,1
sense,NN,1
of,IN,1
eager,JJ,1
expectation,NN,1
poised,VVN,1
on,IN,1
the,DAT,1
precipice,NN,1
of,IN,1
events,NNS,1
that,DT,1
shall,MD,1
intertwine,VV,1
lives,NNS,1
and,CO,1
cities,NNS,1
past,JJ,1
and,CO,1
present,JJ,1
in,IN,1
a,DAT,1
narrative,NN,1
that,THAT,1
spans,NNS,1
time,NN,1
and,CO,1
space,NN,1
In,IN,1
the,DAT,1
intricate,JJ,1
dance,NN,1
of,IN,1
the,DAT,1
second,JJ,1
chapter,NN,1
of,IN,1
A,DAT,1
Tale,NP,1
of,IN,1
Two,CD,1
Cities,NNS,1
Dickens,NP,1
penmanship,NN,1
weaves,VVZ,1
a,DAT,1
world,NN,1
where,PWS,1
the,DAT,1
tranquility,NN,1
of,IN,1
Dover,NP,1
stands,VVZ,1
as,IN,1
a,DAT,1
counterpoint,NN,1
to,TO,1
the,DAT,1
vivacity,NN,1
of,IN,1
London,NP,1
Through,IN,1
meticulous,JJ,1
attention,NN,1
to,TO,1
detail,NN,1
and,CO,1
artful,JJ,1
descriptions,NNS,1
he,PP,1
conjures,VVZ,1
a,DAT,1
tapestry,NN,1
where,PWS,1
characters,NNS,1
and,CO,1
events,NNS,1
intersect,VVP,1
like,IN,1
threads,NNS,1
in,IN,1
a,DAT,1
grand,JJ,1
narrative,NN,1
loom,VVP,1
The,DAT,1
chapter,NN,1
with,IN,1
its,PP$,1
shifts,NNS,1
in,IN,1
narrative,JJ,1
perspective,NN,1
presents,VVZ,1
the,DAT,1
reader,NN,1
with,IN,1
a,DAT,1
symphony,NN,1
of,IN,1
emotions,NNS,1
and,CO,1
experiences,NNS,1
guiding,VVG,1
them,PP,1
through,IN,1
a,DAT,1
landscape,NN,1
where,PWS,1
lives,NNS,1
like,IN,1
rivers,NNS,1
converge,VV,1
and,CO,1
diverge,VV,1
in,IN,1
the,DAT,1
current,JJ,1
of,IN,1
history,NN,1
As,IN,1
the,DAT,1
chapter,NN,1
concludes,VVZ,1
the,DAT,1
reader,NN,1
is,VBZ,1
poised,VVN,1
on,IN,1
the,DAT,1
brink,NN,1
of,IN,1
a,DAT,1
story,NN,1
that,DT,1
shall,MD,1
unravel,VV,1
across,IN,1
cities,NNS,1
and,CO,1
eras,NNS,1
a,DAT,1
tale,NN,1
where,PWS,1
the,DAT,1
theme,NN,1
of,IN,1
resurrection,NN,1
shall,MD,1
resonate,VV,1
like,IN,1
a,DAT,1
heartbeat,NN,1
propelling,VVG,1
the,DAT,1
narrative,NN,1
forward,RB,1
through,IN,1
the,DAT,1
pages,NNS,1
of,IN,1
time,NN,1
In,IN,1
the,DAT,1
quiet,JJ,1
recesses,NNS,1
of,IN,1
my,PP$,1
childhood,NN,1
memories,NNS,1
the,DAT,1
formidable,JJ,1
figure,NN,1
of,IN,1
Mrs,NN,1
Joe,NP,1
Gargery,NP,1
looms,VVZ,1
large,JJ,1
casting,VVG,1
shadows,NNS,1
both,CO,1
dark,JJ,1
and,CO,1
protective,JJ,1
She,PP,1
was,VBD,1
not,XX,1
merely,RB,1
my,PP$,1
sister,NN,1
but,CO,1
my,PP$,1
custodian,NN,1
guardian,NN,1
and,CO,1
sometimes,RB,1
my,PP$,1
tormentor,NN,1
In,IN,1
her,PP$,1
stature,NN,1
one,PP,1
would,MD,1
find,VV,1
the,DAT,1
solid,JJ,1
resilience,NN,1
of,IN,1
a,DAT,1
blacksmith,NN,1
's,GE,1
anvil,NN,1
she,PP,1
bore,VVD,1
the,DAT,1
weight,NN,1
of,IN,1
our,PP$,1
humble,JJ,1
household,NN,1
sustaining,VVG,1
its,PP$,1
rhythms,NNS,1
with,IN,1
a,DAT,1
mix,NN,1
of,IN,1
rigid,JJ,1
discipline,NN,1
and,CO,1
determined,VVN,1
duty,NN,1
Her,PP$,1
presence,NN,1
was,VBD,1
announced,VVN,1
more,RBR,1
often,RB,1
than,IN,1
not,XX,1
by,IN,1
the,DAT,1
rasping,JJ,1
sound,NN,1
of,IN,1
her,PP$,1
petticoats,NNS,1
and,CO,1
the,DAT,1
ever,RB,1
threatening,JJ,1
swish,NN,1
of,IN,1
the,DAT,1
Tickler,NP,1
a,DAT,1
cane,NN,1
which,DTW,1
in,IN,1
her,PP$,1
hands,NNS,1
became,VVD,1
an,DAT,1
instrument,NN,1
of,IN,1
swift,JJ,1
justice,NN,1
and,CO,1
occasional,JJ,1
menace,NN,1
Yet,RB,1
despite,IN,1
its,PP$,1
frequent,JJ,1
employment,NN,1
I,PP,1
often,RB,1
perceived,VVD,1
in,IN,1
her,PP$,1
eyes,NNS,1
a,DAT,1
flicker,NN,1
of,IN,1
something,PN,1
softer,JJR,1
perhaps,RB,1
a,DAT,1
remnant,NN,1
of,IN,1
the,DAT,1
sisterly,JJ,1
affection,NN,1
that,THAT,1
time,NN,1
and,CO,1
hardship,NN,1
had,VHD,1
all,DT,1
but,RB,1
erased,VVN,1
Mrs,NN,1
Joe,NP,1
with,IN,1
her,PP$,1
apron,NN,1
perpetually,RB,1
tied,VVN,1
and,CO,1
her,PP$,1
hair,NN,1
bound,VVN,1
in,IN,1
an,DAT,1
austere,JJ,1
bun,NN,1
represented,VVD,1
a,DAT,1
life,NN,1
of,IN,1
relentless,JJ,1
routine,NN,1
Her,PP$,1
hands,NNS,1
perpetually,RB,1
soiled,VVD,1
from,IN,1
the,DAT,1
ceaseless,JJ,1
domestic,JJ,1
toils,NNS,1
were,VBD,1
seldom,RB,1
still,RB,1
They,PP,1
spoke,VVD,1
of,IN,1
her,PP$,1
undying,JJ,1
commitment,NN,1
to,TO,1
her,PP$,1
responsibilities,NNS,1
of,IN,1
which,DTW,1
I,PP,1
young,JJ,1
Pip,NP,1
was,VBD,1
perhaps,RB,1
the,DAT,1
most,RBS,1
burdensome,JJ,1
However,RB,1
amidst,IN,1
the,DAT,1
stern,JJ,1
rebukes,NNS,1
and,CO,1
hardened,JJ,1
exterior,NN,1
there,RB,1
lay,VVD,1
buried,VVN,1
a,DAT,1
begrudging,VVG,1
love,NN,1
a,DAT,1
silent,JJ,1
acknowledgment,NN,1
of,IN,1
our,PP$,1
shared,JJ,1
lineage,NN,1
and,CO,1
history,NN,1
To,TO,1
me,PP,1
she,PP,1
was,VBD,1
not,XX,1
just,RB,1
a,DAT,1
guardian,NN,1
but,CO,1
a,DAT,1
living,VVG,1
testament,NN,1
to,TO,1
the,DAT,1
complexities,NNS,1
of,IN,1
human,JJ,1
nature,NN,1
where,PWS,1
love,NN,1
and,CO,1
duty,NN,1
danced,VVD,1
their,PP$,1
intricate,JJ,1
dance,NN,1
My,PP$,1
first,JJ,1
memory,NN,1
finds,VVZ,1
me,PP,1
staring,VVG,1
at,IN,1
the,DAT,1
black,JJ,1
iron,NN,1
lettering,NN,1
on,IN,1
a,DAT,1
timeworn,JJ,1
gravestone,NN,1
Phillip,NP,1
Pirrip,NP,1
with,IN,1
the,DAT,1
names,NNS,1
of,IN,1
my,PP$,1
father,NN,1
and,CO,1
siblings,NNS,1
engraved,VVN,1
below,IN,1
These,DT,1
stone,NN,1
carved,VVD,1
words,NNS,1
were,VBD,1
all,RB,1
I,PP,1
knew,VVD,1
of,IN,1
them,PP,1
as,IN,1
death,NN,1
had,VHD,1
whisked,VVN,1
them,PP,1
away,QQ,1
before,IN,1
I,PP,1
could,MD,1
gather,VV,1
any,DT,1
memories,NNS,1
Thus,RB,1
in,IN,1
my,PP$,1
youthful,JJ,1
imagination,NN,1
their,PP$,1
appearances,NNS,1
took,VVD,1
form,NN,1
based,VVN,1
solely,RB,1
upon,IN,1
the,DAT,1
shape,NN,1
and,CO,1
contour,NN,1
of,IN,1
the,DAT,1
letters,NNS,1
that,DT,1
spelt,VVD,1
their,PP$,1
names,NNS,1
Being,VBG,1
called,VVN,1
Phillip,NP,1
Pirrip,NP,1
was,VBD,1
a,DAT,1
rather,RB,1
cumbersome,JJ,1
task,NN,1
for,IN,1
my,PP$,1
young,JJ,1
lips,NNS,1
so,RB,1
I,PP,1
involuntarily,RB,1
shortened,VVN,1
it,PP,1
to,TO,1
Pip,NP,1
a,DAT,1
simpler,JJR,1
more,RBR,1
childlike,JJ,1
moniker,NN,1
As,IN,1
a,DAT,1
boy,NN,1
the,DAT,1
sound,NN,1
of,IN,1
my,PP$,1
own,JJ,1
footfalls,NNS,1
echoing,VVG,1
in,IN,1
the,DAT,1
vast,JJ,1
marshes,NNS,1
of,IN,1
our,PP$,1
town,NN,1
seemed,VVD,1
to,TO,1
repeat,VV,1
that,DT,1
shortened,VVN,1
name,NN,1
and,CO,1
so,RB,1
Pip,NP,1
I,PP,1
became,VVD,1
not,XX,1
just,RB,1
to,TO,1
myself,PP,1
but,CO,1
to,TO,1
everyone,NN,1
who,PWH,1
knew,VVD,1
me,PP,1
The,DAT,1
bleak,JJ,1
burial,NN,1
ground,NN,1
where,PWS,1
I,PP,1
found,VVD,1
myself,PP,1
on,IN,1
that,DT,1
cold,JJ,1
gray,JJ,1
afternoon,NN,1
with,IN,1
its,PP$,1
sharp,JJ,1
winds,NNS,1
and,CO,1
distant,JJ,1
line,NN,1
of,IN,1
the,DAT,1
sea,NN,1
was,VBD,1
a,DAT,1
dreary,JJ,1
place,NN,1
for,IN,1
a,DAT,1
young,JJ,1
boy,NN,1
Severe,JJ,1
and,CO,1
unforgiving,VVG,1
the,DAT,1
marshes,NNS,1
stretched,VVN,1
out,QQ,1
far,RB,1
and,CO,1
wide,JJ,1
and,CO,1
through,IN,1
the,DAT,1
mist,NN,1
one,PP,1
could,MD,1
spot,VV,1
a,DAT,1
gibbet,NN,1
with,IN,1
its,PP$,1
chains,NNS,1
swinging,VVG,1
ominously,RB,1
In,IN,1
a,DAT,1
quaint,JJ,1
hamlet,NN,1
tucked,VVN,1
away,RB,1
beyond,IN,1
the,DAT,1
reaches,NNS,1
of,IN,1
bustling,VVG,1
London,NP,1
the,DAT,1
symphony,NN,1
of,IN,1
life,NN,1
was,VBD,1
punctuated,VVN,1
by,IN,1
the,DAT,1
cries,VVZ,1
of,IN,1
an,DAT,1
infant,NN,1
Oliver,NP,1
Twist,NP,1
His,PP$,1
entry,NN,1
to,TO,1
this,DT,1
world,NN,1
was,VBD,1
in,IN,1
a,DAT,1
little,JJ,1
workhouse,NN,1
whose,PWS,1
walls,NNS,1
if,CO,1
they,PP,1
could,MD,1
speak,VV,1
would,MD,1
tell,VV,1
tales,NNS,1
of,IN,1
hardship,NN,1
and,CO,1
destitution,NN,1
It,PP,1
was,VBD,1
the,DAT,1
solemn,JJ,1
dawn,NN,1
of,IN,1
an,DAT,1
unwelcoming,JJ,1
winter,NN,1
's,GE,1
day,NN,1
and,CO,1
Mrs,NN,1
Mann,NP,1
the,DAT,1
stout,JJ,1
matron,NN,1
of,IN,1
the,DAT,1
establishment,NN,1
fussed,VVN,1
over,IN,1
the,DAT,1
newest,JJS,1
arrival,NN,1
speculating,VVG,1
his,PP$,1
future,NN,1
in,IN,1
whispered,VVN,1
conversation,NN,1
Another,DT,1
mouth,NN,1
to,TO,1
feed,VV,1
she,PP,1
remarked,VVD,1
with,IN,1
a,DAT,1
resigned,JJ,1
air,NN,1
But,CO,1
who,PWH,1
can,MD,1
predict,VV,1
the,DAT,1
paths,NNS,1
he,PP,1
might,MD,1
tread,VV,1
Oliver,NP,1
's,GE,1
mother,NN,1
a,DAT,1
beautiful,JJ,1
soul,NN,1
of,IN,1
fragile,JJ,1
frame,NN,1
had,VHD,1
been,VBN,1
found,VVN,1
a,DAT,1
few,JJ,1
hours,NNS,1
before,IN,1
in,IN,1
a,DAT,1
state,NN,1
of,IN,1
fatigue,NN,1
on,IN,1
the,DAT,1
workhouse,NN,1
steps,NNS,1
She,PP,1
had,VHD,1
no,DT,1
belongings,NNS,1
but,CO,1
a,DAT,1
locket,NN,1
clasped,VVD,1
shut,VVN,1
that,DT,1
hung,VVD,1
around,QQ,1
her,PP$,1
neck,NN,1
It,PP,1
was,VBD,1
said,VVD,1
she,PP,1
murmured,VVD,1
his,PP$,1
name,NN,1
Oliver,NP,1
before,IN,1
she,PP,1
passed,VVD,1
away,RB,1
leaving,VVG,1
him,PP,1
an,DAT,1
orphan,NN,1
under,IN,1
the,DAT,1
care,NN,1
of,IN,1
indifferent,JJ,1
strangers,NNS,1
Young,NP,1
Oliver,NP,1
oblivious,JJ,1
to,TO,1
the,DAT,1
dire,JJ,1
circumstances,NNS,1
of,IN,1
his,PP$,1
birth,NN,1
cried,VVN,1
with,IN,1
the,DAT,1
intensity,NN,1
and,CO,1
vigor,NN,1
of,IN,1
any,DT,1
newborn,JJ,1
And,CO,1
while,CO,1
his,PP$,1
future,NN,1
was,VBD,1
uncertain,JJ,1
one,CD,1
thing,NN,1
was,VBD,1
clear,JJ,1
his,PP$,1
journey,NN,1
fraught,JJ,1
with,IN,1
challenges,NNS,1
had,VHD,1
just,RB,1
begun,VVN,1
In,IN,1
this,DT,1
modest,JJ,1
setting,NN,1
under,IN,1
the,DAT,1
watchful,JJ,1
eyes,NNS,1
of,IN,1
the,DAT,1
matron,NN,1
and,CO,1
the,DAT,1
parish,NN,1
officials,NNS,1
the,DAT,1
tale,NN,1
of,IN,1
Oliver,NP,1
Twist,NP,1
unfurled,VVD,1
a,DAT,1
narrative,NN,1
of,IN,1
innocence,NN,1
battling,VVG,1
against,IN,1
the,DAT,1
cruelty,NN,1
of,IN,1
the,DAT,1
world,NN,1
In,IN,1
the,DAT,1
dimmest,JJS,1
corners,NNS,1
of,IN,1
an,DAT,1
English,JJ,1
town,NN,1
she,PP,1
was,VBD,1
but,CO,1
a,DAT,1
fleeting,JJ,1
shadow,NN,1
a,DAT,1
spirit,NN,1
of,IN,1
beauty,NN,1
marred,VVN,1
by,IN,1
the,DAT,1
world,NN,1
's,GE,1
cruel,JJ,1
indifference,NN,1
The,DAT,1
mother,NN,1
of,IN,1
young,JJ,1
Oliver,NP,1
was,VBD,1
a,DAT,1
figure,NN,1
of,IN,1
delicate,JJ,1
grace,NN,1
though,CO,1
the,DAT,1
lines,NNS,1
of,IN,1
hardships,NNS,1
were,VBD,1
etched,VVN,1
early,RB,1
upon,IN,1
her,PP$,1
visage,NN,1
She,PP,1
possessed,VVD,1
eyes,NNS,1
that,DT,1
seemed,VVD,1
to,TO,1
capture,VV,1
the,DAT,1
tragedies,NNS,1
of,IN,1
a,DAT,1
lifetime,NN,1
reflecting,VVG,1
a,DAT,1
depth,NN,1
of,IN,1
stories,NNS,1
untold,JJ,1
of,IN,1
hopes,NNS,1
dashed,VVN,1
of,IN,1
dreams,NNS,1
unfulfilled,JJ,1
Every,DT,1
gaze,VVP,1
was,VBD,1
a,DAT,1
mirror,NN,1
to,TO,1
her,PP$,1
soul,NN,1
revealing,VVG,1
layers,NNS,1
of,IN,1
pain,NN,1
masked,VVN,1
by,IN,1
a,DAT,1
glimmer,NN,1
of,IN,1
enduring,VVG,1
hope,NN,1
Her,PP$,1
hair,NN,1
a,DAT,1
cascade,NN,1
of,IN,1
chestnut,JJ,1
waves,NNS,1
had,VHD,1
once,RB,1
been,VBN,1
her,PP$,1
crowning,VVG,1
glory,NN,1
now,RB,1
matted,VVN,1
and,CO,1
dulled,VVN,1
by,IN,1
life,NN,1
's,GE,1
relentless,JJ,1
toils,NNS,1
It,PP,1
whispered,VVD,1
tales,NNS,1
of,IN,1
days,NNS,1
spent,VVN,1
in,IN,1
grandeur,NN,1
of,IN,1
dances,NNS,1
in,IN,1
candlelit,NN,1
halls,NNS,1
and,CO,1
of,IN,1
admirers,NNS,1
many,JJ,1
Yet,RB,1
by,IN,1
some,DT,1
cruel,JJ,1
twist,NN,1
of,IN,1
fate,NN,1
she,PP,1
found,VVD,1
herself,PP,1
destitute,JJ,1
wandering,VVG,1
the,DAT,1
streets,NNS,1
with,IN,1
a,DAT,1
heavy,JJ,1
heart,NN,1
and,CO,1
a,DAT,1
burden,NN,1
growing,VVG,1
within,IN,1
her,PP,1
In,IN,1
her,PP$,1
demeanour,NN,1
there,EX,1
was,VBD,1
an,DAT,1
elegance,NN,1
that,DT,1
spoke,VVD,1
of,IN,1
better,JJR,1
days,NNS,1
an,DAT,1
innate,JJ,1
nobility,NN,1
that,THAT,1
no,DT,1
amount,NN,1
of,IN,1
adversity,NN,1
could,MD,1
diminish,VV,1
Though,CO,1
her,PP$,1
garments,NNS,1
were,VBD,1
frayed,VVN,1
and,CO,1
her,PP$,1
steps,NNS,1
faltered,VVD,1
with,IN,1
weariness,NN,1
she,PP,1
bore,VVD,1
her,PP$,1
suffering,NN,1
with,IN,1
a,DAT,1
quiet,JJ,1
dignity,NN,1
The,DAT,1
world,NN,1
had,VHD,1
taken,VVN,1
much,RB,1
from,IN,1
her,PP,1
but,CO,1
it,PP,1
could,MD,1
not,XX,1
rob,VV,1
her,PP,1
of,IN,1
her,PP$,1
gentle,JJ,1
spirit,NN,1
or,CO,1
the,DAT,1
fierce,JJ,1
maternal,JJ,1
love,NN,1
she,PP,1
harboured,VVD,1
for,IN,1
the,DAT,1
child,NN,1
she,PP,1
was,VBD,1
yet,RB,1
to,TO,1
meet,VV,1
To,TO,1
behold,VV,1
her,PP,1
was,VBD,1
to,TO,1
witness,NN,1
a,DAT,1
silent,JJ,1
sonnet,NN,1
of,IN,1
sorrow,NN,1
a,DAT,1
testament,NN,1
to,TO,1
the,DAT,1
resilience,NN,1
of,IN,1
the,DAT,1
human,JJ,1
spirit,NN,1
For,IN,1
in,IN,1
the,DAT,1
heart,NN,1
of,IN,1
this,DT,1
forlorn,JJ,1
woman,NN,1
lay,VVD,1
the,DAT,1
boundless,JJ,1
love,NN,1
of,IN,1
a,DAT,1
mother,NN,1
a,DAT,1
love,NN,1
that,DT,1
would,MD,1
echo,VV,1
through,IN,1
the,DAT,1
annals,NN,1
of,IN,1
time,NN,1
in,IN,1
the,DAT,1
tale,NN,1
of,IN,1
her,PP$,1
son,NN,1
Oliver,NP,1
Twist,NP,1
Satis,NP,1
House,NP,1
with,IN,1
its,PP$,1
imposing,JJ,1
façade,NN,1
stood,VVD,1
as,IN,1
a,DAT,1
monument,NN,1
to,TO,1
bygone,JJ,1
grandeur,NN,1
and,CO,1
the,DAT,1
relentless,JJ,1
march,NN,1
of,IN,1
time,NN,1
The,DAT,1
once,RB,1
lavish,JJ,1
abode,NN,1
now,RB,1
surrounded,VVN,1
by,IN,1
the,DAT,1
creeping,VVG,1
fingers,NNS,1
of,IN,1
ivy,NN,1
and,CO,1
weeds,NNS,1
was,VBD,1
veiled,VVN,1
in,IN,1
an,DAT,1
air,NN,1
of,IN,1
desolation,NN,1
echoing,VVG,1
the,DAT,1
sighs,NNS,1
of,IN,1
its,PP$,1
past,JJ,1
splendor,NN,1
The,DAT,1
windows,NNS,1
draped,VVN,1
in,IN,1
heavy,JJ,1
curtains,NNS,1
of,IN,1
dust,NN,1
and,CO,1
cobwebs,NN,1
stared,VVD,1
out,QQ,1
blankly,RB,1
like,IN,1
the,DAT,1
eyes,NNS,1
of,IN,1
someone,PN,1
lost,VVN,1
in,IN,1
a,DAT,1
distant,JJ,1
memory,NN,1
Every,DT,1
brick,NN,1
every,DT,1
stone,NN,1
seemed,VVD,1
to,TO,1
hold,VV,1
onto,IN,1
tales,NNS,1
of,IN,1
joy,NN,1
and,CO,1
sorrow,NN,1
laughter,NN,1
and,CO,1
tears,NNS,1
now,RB,1
silenced,VVN,1
by,IN,1
the,DAT,1
weight,NN,1
of,IN,1
years,NNS,1
Inside,RB,1
the,DAT,1
rooms,NNS,1
were,VBD,1
dimly,RB,1
lit,VVN,1
engulfed,VVN,1
in,IN,1
a,DAT,1
twilight,NN,1
that,DT,1
obscured,VVD,1
the,DAT,1
faded,VVN,1
tapestries,NNS,1
and,CO,1
dulled,VVN,1
gilded,JJ,1
mirrors,VVZ,1
Time,NN,1
appeared,VVD,1
to,TO,1
have,VH,1
been,VBN,1
arrested,VVN,1
every,DT,1
clock,NN,1
stilled,VVN,1
at,IN,1
the,DAT,1
same,JJ,1
fateful,JJ,1
moment,NN,1
every,DT,1
piece,NN,1
of,IN,1
furniture,NN,1
reminiscent,NN,1
of,IN,1
a,DAT,1
party,NN,1
that,DT,1
had,VHD,1
long,RB,1
ended,VVN,1
yet,RB,1
refused,VVD,1
to,TO,1
be,VB,1
forgotten,VVN,1
And,CO,1
amidst,IN,1
this,DT,1
temporal,JJ,1
abyss,NN,1
resided,VVN,1
Miss,NP,1
Havisham,NP,1
a,DAT,1
specter,NN,1
of,IN,1
the,DAT,1
past,NN,1
Clad,VVN,1
in,IN,1
her,PP$,1
decaying,VVG,1
bridal,JJ,1
dress,NN,1
she,PP,1
was,VBD,1
a,DAT,1
haunting,VVG,1
emblem,NN,1
of,IN,1
love,NN,1
betrayed,VVN,1
and,CO,1
time,NN,1
forsaken,VVN,1
Her,PP$,1
skin,NN,1
once,RB,1
radiant,JJ,1
now,RB,1
resembled,VVD,1
the,DAT,1
brittle,JJ,1
pages,NNS,1
of,IN,1
an,DAT,1
ancient,JJ,1
tome,NN,1
and,CO,1
her,PP$,1
eyes,NNS,1
once,RB,1
full,JJ,1
of,IN,1
youthful,JJ,1
dreams,NNS,1
now,RB,1
glistened,VVN,1
with,IN,1
a,DAT,1
mix,NN,1
of,IN,1
regret,NN,1
and,CO,1
bitterness,NN,1
Every,DT,1
wrinkle,NN,1
every,DT,1
gray,JJ,1
strand,NN,1
told,VVD,1
tales,NNS,1
of,IN,1
a,DAT,1
heart,NN,1
eternally,RB,1
wounded,VVN,1
of,IN,1
a,DAT,1
life,NN,1
paused,VVD,1
at,IN,1
the,DAT,1
altar,NN,1
Her,PP$,1
very,JJ,1
presence,NN,1
like,IN,1
the,DAT,1
house,NN,1
itself,PP,1
seemed,VVD,1
suspended,VVN,1
in,IN,1
a,DAT,1
moment,NN,1
both,CO,1
a,DAT,1
victim,NN,1
and,CO,1
a,DAT,1
testament,NN,1
to,TO,1
the,DAT,1
inexorable,JJ,1
unyielding,JJ,1
power,NN,1
of,IN,1
time,NN,1
In,IN,1
the,DAT,1
dusky,JJ,1
recesses,NNS,1
of,IN,1
Victorian,JJ,1
London,NP,1
where,PWS,1
cobblestone,NN,1
streets,NNS,1
wound,VVD,1
like,IN,1
serpents,NNS,1
through,IN,1
dim,JJ,1
alleyways,NNS,1
a,DAT,1
tale,NN,1
began,VVD,1
not,XX,1
of,IN,1
kings,NNS,1
or,CO,1
luminaries,NNS,1
but,CO,1
of,IN,1
a,DAT,1
humble,JJ,1
soul,NN,1
an,DAT,1
orphan,NN,1
born,VVN,1
in,IN,1
the,DAT,1
cold,NN,1
embrace,VV,1
of,IN,1
a,DAT,1
workhouse,NN,1
The,DAT,1
workhouse,NN,1
loomed,VVN,1
over,IN,1
the,DAT,1
street,NN,1
a,DAT,1
bleak,JJ,1
edifice,NN,1
with,IN,1
tall,JJ,1
barred,VVN,1
windows,NNS,1
that,DT,1
permitted,VVD,1
only,RB,1
a,DAT,1
sliver,NN,1
of,IN,1
the,DAT,1
sun,NN,1
's,GE,1
warmth,NN,1
Its,PP$,1
walls,NNS,1
painted,VVN,1
in,IN,1
layers,NNS,1
of,IN,1
soot,NN,1
and,CO,1
time,NN,1
had,VHD,1
seen,VVN,1
countless,JJ,1
tales,NNS,1
of,IN,1
destitution,NN,1
of,IN,1
souls,NNS,1
seeking,VVG,1
refuge,NN,1
from,IN,1
the,DAT,1
biting,JJ,1
cold,NN,1
and,CO,1
the,DAT,1
relentless,JJ,1
hunger,NN,1
that,DT,1
plagued,VVD,1
London,NP,1
's,GE,1
underbelly,NN,1
And,CO,1
within,IN,1
this,DT,1
structure,NN,1
amidst,IN,1
the,DAT,1
muffled,VVN,1
cries,NNS,1
of,IN,1
the,DAT,1
impoverished,JJ,1
and,CO,1
the,DAT,1
weary,JJ,1
sighs,NNS,1
of,IN,1
the,DAT,1
elderly,JJ,1
a,DAT,1
new,JJ,1
voice,NN,1
was,VBD,1
about,RB,1
to,TO,1
join,VV,1
the,DAT,1
chorus,NN,1
In,IN,1
a,DAT,1
cramped,JJ,1
dimly,RB,1
lit,VVN,1
room,NN,1
the,DAT,1
faint,JJ,1
glow,NN,1
from,IN,1
a,DAT,1
solitary,JJ,1
candle,NN,1
flickered,VVD,1
casting,VVG,1
eerie,JJ,1
shadows,NNS,1
that,DT,1
danced,VVD,1
on,IN,1
the,DAT,1
walls,NNS,1
The,DAT,1
room,NN,1
was,VBD,1
sparsely,RB,1
furnished,VVN,1
save,VV,1
for,IN,1
a,DAT,1
creaky,JJ,1
wooden,JJ,1
bed,NN,1
upon,IN,1
which,DTW,1
lay,VVD,1
a,DAT,1
young,JJ,1
woman,NN,1
her,PP,1
face,VVP,1
pallid,JJ,1
and,CO,1
drenched,VVN,1
in,IN,1
sweat,NN,1
her,PP$,1
eyes,NNS,1
reflecting,VVG,1
a,DAT,1
mix,NN,1
of,IN,1
pain,NN,1
fear,NN,1
and,CO,1
hope,NN,1
Surrounding,VVG,1
her,PP,1
were,VBD,1
old,JJ,1
women,NNS,1
nurses,NNS,1
of,IN,1
the,DAT,1
workhouse,NN,1
their,PP$,1
faces,NNS,1
etched,VVN,1
with,IN,1
lines,NNS,1
of,IN,1
hardship,NN,1
their,PP$,1
hands,NNS,1
rough,JJ,1
but,CO,1
steady,JJ,1
as,IN,1
they,PP,1
aided,VVD,1
the,DAT,1
young,JJ,1
mother,NN,1
Each,DT,1
contraction,NN,1
brought,VVN,1
with,IN,1
it,PP,1
a,DAT,1
wave,NN,1
of,IN,1
agony,NN,1
and,CO,1
the,DAT,1
room,NN,1
resonated,VVD,1
with,IN,1
her,PP$,1
labored,JJ,1
breathing,NN,1
and,CO,1
the,DAT,1
whispered,VVN,1
prayers,NNS,1
of,IN,1
the,DAT,1
old,JJ,1
nurses,NNS,1
The,DAT,1
air,NN,1
was,VBD,1
thick,JJ,1
with,IN,1
anticipation,NN,1
and,CO,1
time,NN,1
seemed,VVD,1
to,TO,1
stand,VV,1
still,RB,1
waiting,VVG,1
watching,VVG,1
The,DAT,1
room,NN,1
's,GE,1
chilliness,NN,1
was,VBD,1
momentarily,RB,1
forgotten,VVN,1
as,IN,1
the,DAT,1
intensity,NN,1
of,IN,1
life,NN,1
's,GE,1
most,RBS,1
profound,JJ,1
miracle,NN,1
unfolded,VVD,1
Then,RB,1
as,IN,1
the,DAT,1
clock,NN,1
in,IN,1
the,DAT,1
hallway,NN,1
struck,VVD,1
midnight,NN,1
a,DAT,1
cry,NN,1
pierced,VVD,1
the,DAT,1
heavy,JJ,1
silence,NN,1
A,DAT,1
baby,NN,1
boy,NN,1
his,PP$,1
skin,NN,1
tinged,VVN,1
a,DAT,1
rosy,JJ,1
hue,NN,1
announced,VVD,1
his,PP$,1
arrival,NN,1
to,TO,1
the,DAT,1
world,NN,1
He,PP,1
was,VBD,1
swaddled,VVN,1
in,IN,1
a,DAT,1
coarse,JJ,1
blanket,NN,1
by,IN,1
one,CD,1
of,IN,1
the,DAT,1
nurses,NNS,1
her,PP$,1
hands,NNS,1
trembling,VVG,1
ever,RB,1
so,RB,1
